"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2014"	"2014"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	57	370732	15.4
	"2014"	"2014"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	12	370732	Unreliable
	"2014"	"2014"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	370732	Unreliable
	"2014"	"2014"	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	13	370732	Unreliable
	"2014"	"2014"	"75-84 years"	"75-84"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	28	187736	14.9
	"2014"	"2014"	"75-84 years"	"75-84"	"#Septicemia (A40-A41)"	"GR113-010"	240	187736	127.8
	"2014"	"2014"	"75-84 years"	"75-84"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	28	187736	14.9
	"2014"	"2014"	"75-84 years"	"75-84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2317	187736	1234.2
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	28	187736	14.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	31	187736	16.5
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	48	187736	25.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	217	187736	115.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	82	187736	43.7
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	171	187736	91.1
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	13	187736	Unreliable
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	675	187736	359.5
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant melanoma of skin (C43)"	"GR113-028"	22	187736	11.7
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of breast (C50)"	"GR113-029"	137	187736	73.0
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	27	187736	14.4
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	49	187736	26.1
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	150	187736	79.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	54	187736	28.8
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	65	187736	34.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	37	187736	19.7
	"2014"	"2014"	"75-84 years"	"75-84"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	269	187736	143.3
	"2014"	"2014"	"75-84 years"	"75-84"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	102	187736	54.3
	"2014"	"2014"	"75-84 years"	"75-84"	"Leukemia (C91-C95)"	"GR113-040"	100	187736	53.3
	"2014"	"2014"	"75-84 years"	"75-84"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	64	187736	34.1
	"2014"	"2014"	"75-84 years"	"75-84"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	238	187736	126.8
	"2014"	"2014"	"75-84 years"	"75-84"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	61	187736	32.5
	"2014"	"2014"	"75-84 years"	"75-84"	"#Anemias (D50-D64)"	"GR113-045"	18	187736	Unreliable
	"2014"	"2014"	"75-84 years"	"75-84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	314	187736	167.3
	"2014"	"2014"	"75-84 years"	"75-84"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	30	187736	16.0
	"2014"	"2014"	"75-84 years"	"75-84"	"Malnutrition (E40-E46)"	"GR113-048"	29	187736	15.4
	"2014"	"2014"	"75-84 years"	"75-84"	"#Parkinson disease (G20-G21)"	"GR113-051"	149	187736	79.4
	"2014"	"2014"	"75-84 years"	"75-84"	"#Alzheimer disease (G30)"	"GR113-052"	547	187736	291.4
	"2014"	"2014"	"75-84 years"	"75-84"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	3324	187736	1770.6
	"2014"	"2014"	"75-84 years"	"75-84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2574	187736	1371.1
	"2014"	"2014"	"75-84 years"	"75-84"	"Hypertensive heart disease (I11)"	"GR113-056"	195	187736	103.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	21	187736	11.2
	"2014"	"2014"	"75-84 years"	"75-84"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1284	187736	683.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	410	187736	218.4
	"2014"	"2014"	"75-84 years"	"75-84"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	31	187736	16.5
	"2014"	"2014"	"75-84 years"	"75-84"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	843	187736	449.0
	"2014"	"2014"	"75-84 years"	"75-84"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	290	187736	154.5
	"2014"	"2014"	"75-84 years"	"75-84"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	553	187736	294.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Other heart diseases (I26-I51)"	"GR113-064"	1068	187736	568.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Heart failure (I50)"	"GR113-067"	462	187736	246.1
	"2014"	"2014"	"75-84 years"	"75-84"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	600	187736	319.6
	"2014"	"2014"	"75-84 years"	"75-84"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	64	187736	34.1
	"2014"	"2014"	"75-84 years"	"75-84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	598	187736	318.5
	"2014"	"2014"	"75-84 years"	"75-84"	"#Atherosclerosis (I70)"	"GR113-071"	20	187736	10.7
	"2014"	"2014"	"75-84 years"	"75-84"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	68	187736	36.2
	"2014"	"2014"	"75-84 years"	"75-84"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	31	187736	16.5
	"2014"	"2014"	"75-84 years"	"75-84"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	37	187736	19.7
	"2014"	"2014"	"75-84 years"	"75-84"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	10	187736	Unreliable
	"2014"	"2014"	"75-84 years"	"75-84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	186	187736	99.1
	"2014"	"2014"	"75-84 years"	"75-84"	"Pneumonia (J12-J18)"	"GR113-078"	182	187736	96.9
	"2014"	"2014"	"75-84 years"	"75-84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	732	187736	389.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Emphysema (J43)"	"GR113-084"	29	187736	15.4
	"2014"	"2014"	"75-84 years"	"75-84"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	700	187736	372.9
	"2014"	"2014"	"75-84 years"	"75-84"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	75	187736	39.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	245	187736	130.5
	"2014"	"2014"	"75-84 years"	"75-84"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	50	187736	26.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	44	187736	23.4
	"2014"	"2014"	"75-84 years"	"75-84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	341	187736	181.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Renal failure (N17-N19)"	"GR113-100"	337	187736	179.5
	"2014"	"2014"	"75-84 years"	"75-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	116	187736	61.8
	"2014"	"2014"	"75-84 years"	"75-84"	"All other diseases (Residual) "	"GR113-111"	1119	187736	596.0
	"2014"	"2014"	"75-84 years"	"75-84"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	165	187736	87.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	38	187736	20.2
	"2014"	"2014"	"75-84 years"	"75-84"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	35	187736	18.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	127	187736	67.6
	"2014"	"2014"	"75-84 years"	"75-84"	"Falls (W00-W19)"	"GR113-118"	58	187736	30.9
	"2014"	"2014"	"75-84 years"	"75-84"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	187736	24.5
	"2014"	"2014"	"75-84 years"	"75-84"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	39	187736	20.8
	"2014"	"2014"	"75-84 years"	"75-84"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	33	187736	17.6
	"2014"	"2014"	"75-84 years"	"75-84"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	23	187736	12.3
	"2014"	"2014"	"85+ years"	"85+"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	27	74426	36.3
	"2014"	"2014"	"85+ years"	"85+"	"#Septicemia (A40-A41)"	"GR113-010"	258	74426	346.7
	"2014"	"2014"	"85+ years"	"85+"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	14	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1228	74426	1650.0
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	13	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	19	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	40	74426	53.7
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	116	74426	155.9
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	30	74426	40.3
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	98	74426	131.7
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	12	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	254	74426	341.3
	"2014"	"2014"	"85+ years"	"85+"	"Malignant melanoma of skin (C43)"	"GR113-028"	17	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of breast (C50)"	"GR113-029"	90	74426	120.9
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	17	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	27	74426	36.3
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	122	74426	163.9
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	41	74426	55.1
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	45	74426	60.5
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	22	74426	29.6
	"2014"	"2014"	"85+ years"	"85+"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	128	74426	172.0
	"2014"	"2014"	"85+ years"	"85+"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	47	74426	63.1
	"2014"	"2014"	"85+ years"	"85+"	"Leukemia (C91-C95)"	"GR113-040"	55	74426	73.9
	"2014"	"2014"	"85+ years"	"85+"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	25	74426	33.6
	"2014"	"2014"	"85+ years"	"85+"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	134	74426	180.0
	"2014"	"2014"	"85+ years"	"85+"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	50	74426	67.2
	"2014"	"2014"	"85+ years"	"85+"	"#Anemias (D50-D64)"	"GR113-045"	19	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	194	74426	260.7
	"2014"	"2014"	"85+ years"	"85+"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	60	74426	80.6
	"2014"	"2014"	"85+ years"	"85+"	"Malnutrition (E40-E46)"	"GR113-048"	59	74426	79.3
	"2014"	"2014"	"85+ years"	"85+"	"#Parkinson disease (G20-G21)"	"GR113-051"	132	74426	177.4
	"2014"	"2014"	"85+ years"	"85+"	"#Alzheimer disease (G30)"	"GR113-052"	989	74426	1328.8
	"2014"	"2014"	"85+ years"	"85+"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	4056	74426	5449.7
	"2014"	"2014"	"85+ years"	"85+"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3097	74426	4161.2
	"2014"	"2014"	"85+ years"	"85+"	"Hypertensive heart disease (I11)"	"GR113-056"	254	74426	341.3
	"2014"	"2014"	"85+ years"	"85+"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	18	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1270	74426	1706.4
	"2014"	"2014"	"85+ years"	"85+"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	354	74426	475.6
	"2014"	"2014"	"85+ years"	"85+"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	25	74426	33.6
	"2014"	"2014"	"85+ years"	"85+"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	891	74426	1197.2
	"2014"	"2014"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	242	74426	325.2
	"2014"	"2014"	"85+ years"	"85+"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	649	74426	872.0
	"2014"	"2014"	"85+ years"	"85+"	"Other heart diseases (I26-I51)"	"GR113-064"	1546	74426	2077.2
	"2014"	"2014"	"85+ years"	"85+"	"Heart failure (I50)"	"GR113-067"	786	74426	1056.1
	"2014"	"2014"	"85+ years"	"85+"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	758	74426	1018.5
	"2014"	"2014"	"85+ years"	"85+"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	150	74426	201.5
	"2014"	"2014"	"85+ years"	"85+"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	710	74426	954.0
	"2014"	"2014"	"85+ years"	"85+"	"#Atherosclerosis (I70)"	"GR113-071"	30	74426	40.3
	"2014"	"2014"	"85+ years"	"85+"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	69	74426	92.7
	"2014"	"2014"	"85+ years"	"85+"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	38	74426	51.1
	"2014"	"2014"	"85+ years"	"85+"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	31	74426	41.7
	"2014"	"2014"	"85+ years"	"85+"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	12	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	292	74426	392.3
	"2014"	"2014"	"85+ years"	"85+"	"Influenza (J09-J11)"	"GR113-077"	10	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Pneumonia (J12-J18)"	"GR113-078"	282	74426	378.9
	"2014"	"2014"	"85+ years"	"85+"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	503	74426	675.8
	"2014"	"2014"	"85+ years"	"85+"	"Emphysema (J43)"	"GR113-084"	12	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	482	74426	647.6
	"2014"	"2014"	"85+ years"	"85+"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	83	74426	111.5
	"2014"	"2014"	"85+ years"	"85+"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	206	74426	276.8
	"2014"	"2014"	"85+ years"	"85+"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	11	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	346	74426	464.9
	"2014"	"2014"	"85+ years"	"85+"	"Renal failure (N17-N19)"	"GR113-100"	340	74426	456.8
	"2014"	"2014"	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	246	74426	330.5
	"2014"	"2014"	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	1793	74426	2409.1
	"2014"	"2014"	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	188	74426	252.6
	"2014"	"2014"	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	13	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	13	74426	Unreliable
	"2014"	"2014"	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	175	74426	235.1
	"2014"	"2014"	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	107	74426	143.8
	"2014"	"2014"	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	62	74426	83.3
	"2014"	"2014"	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	20	74426	26.9
	"2015"	"2015"	"1-4 years"	"1-4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	12	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"All other diseases (Residual) "	"GR113-111"	14	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	46	248131	18.5
	"2015"	"2015"	"1-4 years"	"1-4"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	14	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	14	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	32	248131	12.9
	"2015"	"2015"	"1-4 years"	"1-4"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	14	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	12	248131	Unreliable
	"2015"	"2015"	"1-4 years"	"1-4"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	10	248131	Unreliable
	"2015"	"2015"	"5-14 years"	"5-14"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11	617555	Unreliable
	"2015"	"2015"	"5-14 years"	"5-14"	"All other diseases (Residual) "	"GR113-111"	25	617555	4.0
	"2015"	"2015"	"5-14 years"	"5-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	45	617555	7.3
	"2015"	"2015"	"5-14 years"	"5-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	27	617555	4.4
	"2015"	"2015"	"5-14 years"	"5-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	25	617555	4.0
	"2015"	"2015"	"5-14 years"	"5-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	18	617555	Unreliable
	"2015"	"2015"	"5-14 years"	"5-14"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	12	617555	Unreliable
	"2015"	"2015"	"5-14 years"	"5-14"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	10	617555	Unreliable
	"2015"	"2015"	"5-14 years"	"5-14"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	617555	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	21	642237	3.3
	"2015"	"2015"	"15-24 years"	"15-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	10	642237	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	33	642237	5.1
	"2015"	"2015"	"15-24 years"	"15-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	30	642237	4.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Other heart diseases (I26-I51)"	"GR113-064"	26	642237	4.0
	"2015"	"2015"	"15-24 years"	"15-24"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	22	642237	3.4
	"2015"	"2015"	"15-24 years"	"15-24"	"All other diseases (Residual) "	"GR113-111"	42	642237	6.5
	"2015"	"2015"	"15-24 years"	"15-24"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	238	642237	37.1
	"2015"	"2015"	"15-24 years"	"15-24"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	149	642237	23.2
	"2015"	"2015"	"15-24 years"	"15-24"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	146	642237	22.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	89	642237	13.9
	"2015"	"2015"	"15-24 years"	"15-24"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	16	642237	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	52	642237	8.1
	"2015"	"2015"	"15-24 years"	"15-24"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	11	642237	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	86	642237	13.4
